Data,Hora,Pressao Atmosferica 1,Temperatura 1,Pressao Atmosferica 2,Temperatura 2
2024/05/09, 17:24, 957.0020,24.2874,956.4963,23.9925
2024/05/09, 17:24, 957.0009,24.2817,956.5237,23.9890
2024/05/09, 17:24, 956.9895,24.2927,956.4944,23.9975
2024/05/09, 17:25, 956.9881,24.2780,956.4916,23.9900
2024/05/09, 17:25, 956.9879,24.2872,956.4844,23.9912
2024/05/09, 17:25, 956.9927,24.2950,956.4783,23.9951
2024/05/09, 17:25, 956.9882,24.3038,956.4891,23.9995
2024/05/09, 17:25, 956.9972,24.3076,956.4971,24.0026
2024/05/09, 17:25, 956.9964,24.3174,956.5067,24.0052
2024/05/09, 17:25, 956.9885,24.3331,956.4890,24.0186
2024/05/09, 17:25, 956.9938,24.3382,956.4863,24.0274
2024/05/09, 17:25, 957.0078,24.3247,956.4993,24.0174
2024/05/09, 17:25, 957.0041,24.3044,956.5190,24.0116
2024/05/09, 17:25, 956.9888,24.2947,956.5034,24.0051
2024/05/09, 17:25, 956.9844,24.2957,956.4960,24.0095
2024/05/09, 17:26, 956.9851,24.2929,956.4945,24.0063
2024/05/09, 17:26, 956.9858,24.2855,956.5109,24.0033
2024/05/09, 17:26, 956.9954,24.2881,956.5122,24.0101
2024/05/09, 17:26, 956.9949,24.2972,956.5076,24.0193
2024/05/09, 17:26, 956.9948,24.3024,956.5167,24.0172
2024/05/09, 17:26, 956.9947,24.2966,956.5298,24.0069
2024/05/09, 17:26, 956.9924,24.2791,956.5310,23.9969
2024/05/09, 17:26, 957.0101,24.2647,956.5285,23.9945
2024/05/09, 17:26, 956.9937,24.2604,956.5060,23.9957
2024/05/09, 17:26, 956.9994,24.2462,956.5128,23.9848
2024/05/09, 17:26, 957.0005,24.2292,956.5145,23.9680
2024/05/09, 17:26, 957.0032,24.2409,956.5114,23.9749
2024/05/09, 17:27, 956.9934,24.2559,956.5145,23.9817
2024/05/09, 17:27, 956.9953,24.2718,956.5092,23.9956
2024/05/09, 17:27, 956.9956,24.2798,956.5002,24.0005
2024/05/09, 17:27, 956.9984,24.2849,956.4913,23.9971
2024/05/09, 17:27, 957.0081,24.2883,956.4991,23.9980
2024/05/09, 17:27, 957.0106,24.2936,956.5020,24.0018
2024/05/09, 17:27, 957.0070,24.2842,956.5045,23.9928
2024/05/09, 17:27, 956.9996,24.2758,956.4984,23.9824
2024/05/09, 17:27, 956.9949,24.2785,956.5144,23.9868
2024/05/09, 17:27, 956.9963,24.2752,956.5069,23.9897
2024/05/09, 17:27, 957.0020,24.2691,956.5027,23.9867
2024/05/09, 17:27, 956.9952,24.2686,956.5143,23.9831
2024/05/09, 17:28, 956.9927,24.2614,956.5218,23.9781
2024/05/09, 17:28, 957.0040,24.2611,956.5218,23.9727
2024/05/09, 17:28, 957.0095,24.2649,956.5185,23.9709
2024/05/09, 17:28, 957.0075,24.2628,956.5192,23.9807
2024/05/09, 17:28, 957.0053,24.2707,956.5076,23.9836
2024/05/09, 17:28, 956.9973,24.2726,956.5078,23.9818
2024/05/09, 17:28, 956.9964,24.2803,956.5079,23.9833
2024/05/09, 17:28, 957.0041,24.2709,956.5193,23.9691
2024/05/09, 17:28, 956.9934,24.2636,956.5003,23.9601
2024/05/09, 17:28, 956.9944,24.2511,956.5017,23.9631
2024/05/09, 17:28, 956.9942,24.2478,956.5089,23.9639
2024/05/09, 17:29, 956.9952,24.2572,956.5051,23.9700
2024/05/09, 17:29, 956.9968,24.2576,956.5123,23.9689
2024/05/09, 17:29, 956.9886,24.2610,956.5236,23.9610
2024/05/09, 17:29, 956.9954,24.2581,956.5211,23.9465
2024/05/09, 17:29, 956.9916,24.2428,956.5134,23.9347
2024/05/09, 17:29, 956.9864,24.2371,956.5051,23.9363
2024/05/09, 17:29, 956.9808,24.2253,956.5049,23.9291
2024/05/09, 17:29, 956.9777,24.2466,956.5099,23.9359
2024/05/09, 17:29, 956.9888,24.2535,956.5123,23.9354
2024/05/09, 17:29, 956.9925,24.2480,956.5067,23.9355
2024/05/09, 17:29, 956.9880,24.2497,956.5043,23.9339
2024/05/09, 17:29, 956.9924,24.2396,956.5034,23.9211
2024/05/09, 17:30, 956.9696,24.2250,956.4996,23.9051
2024/05/09, 17:30, 956.9768,24.2279,956.5007,23.9044
2024/05/09, 17:30, 956.9826,24.2292,956.4897,23.9057
2024/05/09, 17:30, 956.9877,24.2298,956.4973,23.9006
2024/05/09, 17:30, 956.9792,24.2215,956.4920,23.8996
2024/05/09, 17:30, 956.9659,24.1971,956.4974,23.8885
2024/05/09, 17:30, 956.9638,24.1962,956.4942,23.8873
2024/05/09, 17:30, 956.9789,24.1952,956.4982,23.8922
2024/05/09, 17:30, 956.9819,24.2001,956.4956,23.8942
2024/05/09, 17:30, 956.9800,24.2046,956.4810,23.8949
2024/05/09, 17:30, 956.9852,24.1901,956.4758,23.8945
2024/05/09, 17:30, 956.9805,24.1906,956.4719,23.8885
2024/05/09, 17:31, 956.9743,24.1910,956.4709,23.8844
2024/05/09, 17:31, 956.9830,24.2092,956.4702,23.8963
2024/05/09, 17:31, 956.9891,24.2173,956.4744,23.9043
2024/05/09, 17:31, 956.9838,24.2096,956.4598,23.8982
2024/05/09, 17:31, 956.9856,24.2156,956.4446,23.9057
2024/05/09, 17:31, 956.9693,24.2133,956.4448,23.9041
2024/05/09, 17:31, 956.9707,24.2210,956.4297,23.9017
2024/05/09, 17:31, 956.9680,24.2191,956.4442,23.9015
2024/05/09, 17:31, 956.9716,24.2107,956.4573,23.8909
2024/05/09, 17:31, 956.9752,24.2092,956.4561,23.8862
2024/05/09, 17:31, 956.9673,24.2028,956.4503,23.8835
2024/05/09, 17:31, 956.9652,24.2088,956.4454,23.8844
2024/05/09, 17:32, 956.9667,24.2049,956.4434,23.8783
2024/05/09, 17:32, 956.9585,24.2013,956.4548,23.8807
2024/05/09, 17:32, 956.9646,24.1949,956.4551,23.8763
2024/05/09, 17:32, 956.9689,24.1833,956.4414,23.8719
2024/05/09, 17:32, 956.9656,24.1810,956.4380,23.8750
2024/05/09, 17:32, 956.9517,24.1715,956.4377,23.8759
2024/05/09, 17:32, 956.9670,24.1665,956.4512,23.8761
2024/05/09, 17:32, 956.9764,24.1663,956.4509,23.8794
2024/05/09, 17:32, 956.9952,24.1760,956.4564,23.8864
2024/05/09, 17:32, 957.0011,24.1773,956.4554,23.8893
2024/05/09, 17:32, 956.9987,24.1777,956.4639,23.8927
2024/05/09, 17:32, 956.9885,24.1797,956.4588,23.8914
2024/05/09, 17:33, 956.9707,24.1777,956.4581,23.8945
2024/05/09, 17:33, 956.9646,24.1762,956.4490,23.9029
2024/05/09, 17:33, 956.9685,24.1740,956.4587,23.9022
2024/05/09, 17:33, 956.9730,24.1698,956.4607,23.8997
2024/05/09, 17:33, 956.9647,24.1675,956.4533,23.8950
2024/05/09, 17:33, 956.9629,24.1542,956.4536,23.8777
2024/05/09, 17:33, 956.9600,24.1504,956.4467,23.8753
2024/05/09, 17:33, 956.9519,24.1558,956.4501,23.8764
2024/05/09, 17:33, 956.9678,24.1687,956.4528,23.8789
2024/05/09, 17:33, 956.9679,24.1725,956.4467,23.8843
2024/05/09, 17:33, 956.9614,24.1796,956.4398,23.8924
2024/05/09, 17:33, 956.9563,24.1804,956.4467,23.8912
2024/05/09, 17:34, 956.9705,24.1869,956.4560,23.8935
2024/05/09, 17:34, 956.9689,24.1894,956.4634,23.8950
2024/05/09, 17:34, 956.9796,24.1924,956.4545,23.8997
2024/05/09, 17:34, 956.9697,24.1908,956.4606,23.9002
2024/05/09, 17:34, 956.9696,24.1934,956.4595,23.8891
2024/05/09, 17:34, 956.9758,24.1968,956.4620,23.8815
2024/05/09, 17:34, 956.9692,24.1898,956.4700,23.8836
2024/05/09, 17:34, 956.9721,24.2071,956.4611,23.9023
2024/05/09, 17:34, 956.9703,24.2170,956.4634,23.9068
2024/05/09, 17:34, 956.9719,24.2059,956.4659,23.9069
2024/05/09, 17:34, 956.9773,24.2041,956.4737,23.9117
2024/05/09, 17:34, 956.9724,24.2066,956.4659,23.9168
2024/05/09, 17:35, 956.9682,24.2114,956.4587,23.9146
2024/05/09, 17:35, 956.9821,24.1934,956.4521,23.9001
2024/05/09, 17:35, 956.9836,24.1655,956.4598,23.8874
2024/05/09, 17:35, 956.9716,24.1582,956.4695,23.8836
2024/05/09, 17:35, 956.9825,24.1671,956.4797,23.8831
2024/05/09, 17:35, 956.9890,24.1458,956.4826,23.8742
2024/05/09, 17:35, 957.0060,24.1312,956.4782,23.8669
2024/05/09, 17:35, 956.9952,24.1279,956.4673,23.8682
2024/05/09, 17:35, 956.9959,24.1355,956.4730,23.8714
2024/05/09, 17:35, 956.9855,24.1446,956.4777,23.8759
2024/05/09, 17:35, 956.9774,24.1518,956.4803,23.8826
2024/05/09, 17:35, 956.9783,24.1597,956.4762,23.8823
2024/05/09, 17:36, 956.9900,24.1487,956.4828,23.8763
2024/05/09, 17:36, 956.9816,24.1352,956.4888,23.8644
2024/05/09, 17:36, 956.9924,24.1308,956.4902,23.8683
2024/05/09, 17:36, 957.0007,24.1359,956.4969,23.8733
2024/05/09, 17:36, 957.0002,24.1337,956.4888,23.8716
2024/05/09, 17:36, 957.0021,24.1247,956.4930,23.8575
2024/05/09, 17:36, 957.0032,24.1215,956.4926,23.8538
2024/05/09, 17:36, 956.9902,24.1048,956.4944,23.8458
2024/05/09, 17:36, 957.0004,24.0929,956.4943,23.8421
2024/05/09, 17:36, 956.9951,24.0760,956.5004,23.8409
2024/05/09, 17:36, 956.9998,24.0820,956.5076,23.8577
2024/05/09, 17:36, 956.9981,24.0973,956.5131,23.8661
2024/05/09, 17:37, 957.0095,24.1149,956.5132,23.8732
2024/05/09, 17:37, 957.0112,24.1168,956.5123,23.8691
2024/05/09, 17:37, 957.0167,24.1301,956.5066,23.8723
2024/05/09, 17:37, 957.0187,24.1446,956.5197,23.8801
2024/05/09, 17:37, 957.0231,24.1303,956.5106,23.8705
2024/05/09, 17:37, 957.0212,24.1283,956.5052,23.8689
2024/05/09, 17:37, 957.0291,24.1397,956.5090,23.8826
2024/05/09, 17:37, 957.0195,24.1242,956.5004,23.8800
2024/05/09, 17:37, 957.0190,24.1195,956.4985,23.8790
2024/05/09, 17:37, 957.0228,24.1304,956.4972,23.8834
2024/05/09, 17:37, 957.0158,24.1468,956.4955,23.8844
2024/05/09, 17:37, 957.0158,24.1381,956.4908,23.8751
2024/05/09, 17:38, 957.0087,24.1300,956.4985,23.8713
2024/05/09, 17:38, 956.9905,24.1322,956.5005,23.8756
2024/05/09, 17:38, 956.9883,24.1396,956.5024,23.8816
2024/05/09, 17:38, 956.9877,24.1468,956.4997,23.8804
2024/05/09, 17:38, 956.9917,24.1490,956.5068,23.8713
2024/05/09, 17:38, 956.9814,24.1526,956.4767,23.8680
2024/05/09, 17:38, 956.9622,24.1502,956.4695,23.8606
2024/05/09, 17:38, 956.9596,24.1447,956.4698,23.8526
2024/05/09, 17:38, 956.9613,24.1483,956.4655,23.8556
2024/05/09, 17:38, 956.9624,24.1541,956.4607,23.8594
2024/05/09, 17:38, 956.9684,24.1566,956.4562,23.8606
2024/05/09, 17:39, 956.9783,24.1526,956.4633,23.8559
2024/05/09, 17:39, 956.9838,24.1513,956.4568,23.8539
2024/05/09, 17:39, 956.9698,24.1606,956.4668,23.8595
2024/05/09, 17:39, 956.9749,24.1664,956.4562,23.8653
2024/05/09, 17:39, 956.9679,24.1715,956.4684,23.8700
2024/05/09, 17:39, 956.9877,24.1719,956.4667,23.8737
2024/05/09, 17:39, 956.9832,24.1637,956.4688,23.8685
2024/05/09, 17:39, 956.9695,24.1495,956.4684,23.8566
2024/05/09, 17:39, 956.9768,24.1501,956.4673,23.8496
2024/05/09, 17:39, 956.9739,24.1364,956.4542,23.8394
2024/05/09, 17:39, 956.9708,24.1212,956.4689,23.8307
2024/05/09, 17:39, 956.9483,24.1057,956.4492,23.8251
2024/05/09, 17:40, 956.9458,24.0792,956.4448,23.8087
2024/05/09, 17:40, 956.9545,24.0746,956.4589,23.8078
2024/05/09, 17:40, 956.9578,24.0667,956.4565,23.8078
2024/05/09, 17:40, 956.9604,24.0542,956.4443,23.8024
2024/05/09, 17:40, 956.9568,24.0522,956.4551,23.7898
2024/05/09, 17:40, 956.9534,24.0667,956.4559,23.7947
2024/05/09, 17:40, 956.9629,24.0716,956.4578,23.7975
2024/05/09, 17:40, 956.9609,24.0743,956.4633,23.7976
2024/05/09, 17:40, 956.9565,24.0771,956.4560,23.7967
2024/05/09, 17:40, 956.9548,24.0718,956.4628,23.7956
2024/05/09, 17:40, 956.9579,24.0701,956.4563,23.7926
2024/05/09, 17:40, 956.9666,24.0762,956.4688,23.7923
2024/05/09, 17:41, 956.9777,24.0809,956.4615,23.7952
2024/05/09, 17:41, 956.9673,24.0898,956.4641,23.7999
2024/05/09, 17:41, 956.9612,24.0845,956.4692,23.7953
2024/05/09, 17:41, 956.9662,24.0900,956.4625,23.7954
2024/05/09, 17:41, 956.9597,24.0914,956.4534,23.7974
2024/05/09, 17:41, 956.9657,24.0881,956.4480,23.7918
2024/05/09, 17:41, 956.9620,24.0812,956.4426,23.7818
2024/05/09, 17:41, 956.9481,24.0819,956.4556,23.7801
2024/05/09, 17:41, 956.9604,24.0735,956.4651,23.7812
2024/05/09, 17:41, 956.9618,24.0723,956.4590,23.7842
2024/05/09, 17:41, 956.9714,24.0574,956.4651,23.7778
2024/05/09, 17:41, 956.9788,24.0584,956.4642,23.7795
2024/05/09, 17:42, 956.9922,24.0548,956.4700,23.7781
2024/05/09, 17:42, 956.9897,24.0606,956.4863,23.7792
2024/05/09, 17:42, 956.9922,24.0608,956.4869,23.7815
2024/05/09, 17:42, 956.9874,24.0523,956.4944,23.7747
2024/05/09, 17:42, 956.9846,24.0615,956.4992,23.7829
2024/05/09, 17:42, 956.9810,24.0700,956.4941,23.7899
2024/05/09, 17:42, 956.9821,24.0782,956.4949,23.8039
2024/05/09, 17:42, 956.9879,24.0846,956.4902,23.8151
2024/05/09, 17:42, 956.9977,24.0958,956.5005,23.8254
2024/05/09, 17:42, 956.9946,24.0775,956.4949,23.8056
2024/05/09, 17:42, 956.9962,24.0767,956.4808,23.8017
2024/05/09, 17:42, 956.9949,24.0746,956.4988,23.8030
2024/05/09, 17:43, 957.0080,24.0711,956.5048,23.7993
2024/05/09, 17:43, 957.0144,24.0765,956.5045,23.8008
2024/05/09, 17:43, 957.0156,24.0802,956.5020,23.8069
2024/05/09, 17:43, 957.0065,24.0755,956.4961,23.8037
2024/05/09, 17:43, 957.0042,24.0601,956.4969,23.7868
2024/05/09, 17:43, 957.0008,24.0552,956.4962,23.7796
2024/05/09, 17:43, 956.9949,24.0522,956.4994,23.7799
2024/05/09, 17:43, 956.9933,24.0553,956.4920,23.7826
2024/05/09, 17:43, 957.0131,24.0750,956.5008,23.7997
2024/05/09, 17:43, 957.0257,24.0847,956.5108,23.8127
2024/05/09, 17:43, 957.0278,24.0960,956.5192,23.8183
2024/05/09, 17:43, 957.0283,24.1046,956.5224,23.8258
2024/05/09, 17:44, 957.0181,24.1023,956.5151,23.8277
2024/05/09, 17:44, 957.0100,24.0904,956.5089,23.8261
2024/05/09, 17:44, 957.0208,24.1002,956.5081,23.8323
2024/05/09, 17:44, 957.0295,24.1071,956.5151,23.8316
2024/05/09, 17:44, 957.0373,24.1064,956.5280,23.8302
2024/05/09, 17:44, 957.0433,24.1049,956.5387,23.8228
2024/05/09, 17:44, 957.0494,24.1074,956.5350,23.8200
2024/05/09, 17:44, 957.0451,24.0986,956.5281,23.8137
2024/05/09, 17:44, 957.0500,24.1011,956.5329,23.8184
2024/05/09, 17:44, 957.0449,24.1111,956.5418,23.8212
2024/05/09, 17:44, 957.0516,24.1177,956.5344,23.8264
2024/05/09, 17:44, 957.0499,24.1231,956.5400,23.8333
2024/05/09, 17:45, 957.0494,24.1142,956.5422,23.8247
2024/05/09, 17:45, 957.0382,24.0969,956.5343,23.8183
2024/05/09, 17:45, 957.0289,24.0895,956.5414,23.8110
2024/05/09, 17:45, 957.0474,24.0972,956.5503,23.8080
2024/05/09, 17:45, 957.0597,24.1090,956.5451,23.8066
2024/05/09, 17:45, 957.0666,24.1305,956.5488,23.8142
2024/05/09, 17:45, 957.0589,24.1392,956.5421,23.8169
2024/05/09, 17:45, 957.0483,24.1340,956.5355,23.8191
2024/05/09, 17:45, 957.0545,24.1368,956.5299,23.8225
2024/05/09, 17:45, 957.0466,24.1296,956.5335,23.8218
2024/05/09, 17:45, 957.0416,24.1288,956.5319,23.8208
2024/05/09, 17:45, 957.0468,24.1195,956.5286,23.8083
2024/05/09, 17:46, 957.0452,24.1235,956.5404,23.8086
2024/05/09, 17:46, 957.0503,24.1280,956.5342,23.8157
2024/05/09, 17:46, 957.0488,24.1234,956.5390,23.8182
2024/05/09, 17:46, 957.0340,24.1145,956.5443,23.8139
2024/05/09, 17:46, 957.0466,24.1105,956.5457,23.8092
2024/05/09, 17:46, 957.0599,24.1086,956.5547,23.8092
2024/05/09, 17:46, 957.0477,24.0956,956.5437,23.8035
2024/05/09, 17:46, 957.0524,24.1074,956.5441,23.8129
2024/05/09, 17:46, 957.0494,24.0898,956.5419,23.8045
2024/05/09, 17:46, 957.0440,24.0706,956.5330,23.7989
2024/05/09, 17:46, 957.0598,24.0651,956.5279,23.7982
2024/05/09, 17:46, 957.0663,24.0702,956.5451,23.8033
2024/05/09, 17:47, 957.0632,24.0784,956.5555,23.8156
2024/05/09, 17:47, 957.0620,24.0802,956.5463,23.8194
2024/05/09, 17:47, 957.0496,24.0928,956.5418,23.8255
2024/05/09, 17:47, 957.0499,24.1050,956.5452,23.8316
2024/05/09, 17:47, 957.0568,24.1114,956.5446,23.8309
2024/05/09, 17:47, 957.0636,24.1150,956.5574,23.8321
2024/05/09, 17:47, 957.0638,24.1205,956.5604,23.8417
2024/05/09, 17:47, 957.0684,24.1288,956.5646,23.8508
2024/05/09, 17:47, 957.0715,24.1348,956.5798,23.8533
2024/05/09, 17:47, 957.0693,24.1404,956.5797,23.8550
2024/05/09, 17:47, 957.0689,24.1470,956.5685,23.8596
2024/05/09, 17:47, 957.0723,24.1445,956.5637,23.8577
2024/05/09, 17:48, 957.0744,24.1474,956.5609,23.8555
2024/05/09, 17:48, 957.0606,24.1420,956.5666,23.8515
2024/05/09, 17:48, 957.0590,24.1398,956.5639,23.8477
2024/05/09, 17:48, 957.0734,24.1410,956.5754,23.8451
2024/05/09, 17:48, 957.0753,24.1329,956.5837,23.8383
2024/05/09, 17:48, 957.0782,24.1343,956.5915,23.8332
2024/05/09, 17:48, 957.0876,24.1380,956.5955,23.8336
2024/05/09, 17:48, 957.0962,24.1455,956.5980,23.8372
2024/05/09, 17:48, 957.0874,24.1469,956.5966,23.8430
2024/05/09, 17:48, 957.0837,24.1267,956.5709,23.8338
2024/05/09, 17:48, 957.0714,24.0975,956.5720,23.8265
2024/05/09, 17:49, 957.0938,24.1033,956.5934,23.8325
2024/05/09, 17:49, 957.0944,24.0977,956.5997,23.8297
2024/05/09, 17:49, 957.1071,24.0936,956.5993,23.8258
2024/05/09, 17:49, 957.1152,24.0895,956.6039,23.8264
2024/05/09, 17:49, 957.1038,24.1134,956.6017,23.8363
2024/05/09, 17:49, 957.1099,24.1145,956.6132,23.8365
2024/05/09, 17:49, 957.1005,24.0842,956.6245,23.8179
2024/05/09, 17:49, 957.1046,24.0754,956.6256,23.8113
2024/05/09, 17:49, 957.1135,24.0705,956.6310,23.8162
2024/05/09, 17:49, 957.1200,24.0782,956.6337,23.8214
2024/05/09, 17:49, 957.1255,24.0829,956.6326,23.8175
2024/05/09, 17:49, 957.1281,24.0870,956.6308,23.8269
2024/05/09, 17:50, 957.1202,24.0882,956.6303,23.8292
2024/05/09, 17:50, 957.1355,24.0922,956.6317,23.8260
2024/05/09, 17:50, 957.1356,24.1035,956.6251,23.8200
2024/05/09, 17:50, 957.1424,24.1053,956.6305,23.8165
2024/05/09, 17:50, 957.1317,24.0769,956.6348,23.7989
2024/05/09, 17:50, 957.1271,24.0687,956.6431,23.7888
2024/05/09, 17:50, 957.1277,24.0647,956.6378,23.7844
2024/05/09, 17:50, 957.1345,24.0598,956.6312,23.7867
2024/05/09, 17:50, 957.1437,24.0784,956.6263,23.8009
2024/05/09, 17:50, 957.1479,24.0807,956.6264,23.7931
2024/05/09, 17:50, 957.1696,24.0814,956.6387,23.7990
2024/05/09, 17:50, 957.1627,24.0820,956.6467,23.7985
2024/05/09, 17:51, 957.1758,24.0909,956.6395,23.8072
2024/05/09, 17:51, 957.1819,24.0980,956.6497,23.8134
2024/05/09, 17:51, 957.1780,24.0901,956.6487,23.8120
2024/05/09, 17:51, 957.1668,24.0679,956.6309,23.8010
2024/05/09, 17:51, 957.1615,24.0600,956.6307,23.7969
2024/05/09, 17:51, 957.1618,24.0603,956.6368,23.7923
2024/05/09, 17:51, 957.1650,24.0694,956.6471,23.7932
2024/05/09, 17:51, 957.1653,24.0671,956.6459,23.7822
2024/05/09, 17:51, 957.1599,24.0646,956.6328,23.7789
2024/05/09, 17:51, 957.1603,24.0722,956.6284,23.7812
2024/05/09, 17:51, 957.1662,24.0773,956.6400,23.7862
2024/05/09, 17:51, 957.1693,24.0577,956.6422,23.7769
2024/05/09, 17:52, 957.1690,24.0571,956.6520,23.7727
2024/05/09, 17:52, 957.1616,24.0584,956.6467,23.7713
2024/05/09, 17:52, 957.1667,24.0668,956.6494,23.7799
2024/05/09, 17:52, 957.1619,24.0676,956.6505,23.7811
2024/05/09, 17:52, 957.1555,24.0682,956.6591,23.7807
2024/05/09, 17:52, 957.1624,24.0687,956.6563,23.7850
2024/05/09, 17:52, 957.1599,24.0744,956.6515,23.7858
2024/05/09, 17:52, 957.1563,24.0847,956.6562,23.7923
2024/05/09, 17:52, 957.1550,24.0767,956.6489,23.7884
2024/05/09, 17:52, 957.1532,24.0813,956.6483,23.7845
2024/05/09, 17:52, 957.1672,24.0775,956.6599,23.7906
2024/05/09, 17:52, 957.1682,24.0893,956.6585,23.7968
2024/05/09, 17:53, 957.1760,24.0923,956.6534,23.8028
2024/05/09, 17:53, 957.1844,24.1077,956.6602,23.8188
2024/05/09, 17:53, 957.1783,24.1350,956.6561,23.8423
2024/05/09, 17:53, 957.1624,24.1504,956.6575,23.8616
2024/05/09, 17:53, 957.1499,24.1559,956.6551,23.8737
2024/05/09, 17:53, 957.1615,24.1651,956.6552,23.8852
2024/05/09, 17:53, 957.1504,24.1657,956.6521,23.8880
2024/05/09, 17:53, 957.1487,24.1609,956.6627,23.8887
2024/05/09, 17:53, 957.1509,24.1653,956.6740,23.8986
2024/05/09, 17:53, 957.1526,24.1770,956.6627,23.9092
2024/05/09, 17:53, 957.1694,24.1903,956.6495,23.9208
2024/05/09, 17:53, 957.1663,24.2033,956.6614,23.9367
2024/05/09, 17:54, 957.1672,24.2187,956.6721,23.9487
2024/05/09, 17:54, 957.1666,24.2350,956.6780,23.9663
2024/05/09, 17:54, 957.1800,24.2537,956.6738,23.9811
2024/05/09, 17:54, 957.1881,24.2693,956.6819,23.9941
2024/05/09, 17:54, 957.1826,24.2833,956.6931,24.0065
2024/05/09, 17:54, 957.1883,24.2922,956.6911,24.0201
2024/05/09, 17:54, 957.1881,24.2939,956.6921,24.0293
2024/05/09, 17:54, 957.1906,24.2936,956.6987,24.0343
2024/05/09, 17:54, 957.1871,24.2949,956.7166,24.0415
2024/05/09, 17:54, 957.1907,24.2987,956.7165,24.0474
2024/05/09, 17:54, 957.2020,24.3053,956.7180,24.0543
2024/05/09, 17:54, 957.2057,24.3142,956.7234,24.0639
2024/05/09, 17:55, 957.2087,24.3244,956.7129,24.0737
2024/05/09, 17:55, 957.2211,24.3338,956.7170,24.0832
2024/05/09, 17:55, 957.2020,24.3403,956.7287,24.0948
2024/05/09, 17:55, 957.2065,24.3490,956.7277,24.1051
2024/05/09, 17:55, 957.2115,24.3584,956.7305,24.1133
2024/05/09, 17:55, 957.2138,24.3680,956.7252,24.1254
2024/05/09, 17:55, 957.2174,24.3779,956.7207,24.1365
2024/05/09, 17:55, 957.2168,24.3875,956.7303,24.1457
2024/05/09, 17:55, 957.2173,24.3955,956.7271,24.1546
2024/05/09, 17:55, 957.2256,24.4069,956.7272,24.1614
2024/05/09, 17:55, 957.2291,24.4163,956.7119,24.1702
2024/05/09, 17:55, 957.2280,24.4247,956.7093,24.1787
2024/05/09, 17:56, 957.2276,24.4353,956.7128,24.1855
2024/05/09, 17:56, 957.2322,24.4444,956.7172,24.1922
2024/05/09, 17:56, 957.2271,24.4506,956.7289,24.1998
2024/05/09, 17:56, 957.2358,24.4582,956.7391,24.2102
2024/05/09, 17:56, 957.2427,24.4672,956.7355,24.2201
2024/05/09, 17:56, 957.2513,24.4766,956.7302,24.2281
2024/05/09, 17:56, 957.2542,24.4847,956.7477,24.2363
2024/05/09, 17:56, 957.2479,24.4902,956.7364,24.2425
2024/05/09, 17:56, 957.2430,24.4969,956.7297,24.2467
2024/05/09, 17:56, 957.2463,24.5020,956.7358,24.2526
2024/05/09, 17:56, 957.2621,24.5084,956.7355,24.2603
2024/05/09, 17:56, 957.2600,24.5155,956.7388,24.2678
2024/05/09, 17:57, 957.2437,24.5230,956.7446,24.2752
2024/05/09, 17:57, 957.2371,24.5322,956.7424,24.2849
2024/05/09, 17:57, 957.2448,24.5400,956.7465,24.2937
2024/05/09, 17:57, 957.2383,24.5477,956.7466,24.3017
2024/05/09, 17:57, 957.2445,24.5550,956.7446,24.3105
2024/05/09, 17:57, 957.2449,24.5646,956.7503,24.3181
2024/05/09, 17:57, 957.2511,24.5724,956.7453,24.3239
2024/05/09, 17:57, 957.2543,24.5809,956.7447,24.3326
2024/05/09, 17:57, 957.2552,24.5872,956.7533,24.3415
2024/05/09, 17:57, 957.2459,24.5927,956.7595,24.3484
2024/05/09, 17:57, 957.2469,24.5999,956.7599,24.3538
2024/05/09, 17:57, 957.2405,24.6056,956.7506,24.3572
2024/05/09, 17:58, 957.2402,24.6120,956.7444,24.3636
2024/05/09, 17:58, 957.2481,24.6199,956.7422,24.3720
2024/05/09, 17:58, 957.2410,24.6261,956.7460,24.3784
2024/05/09, 17:58, 957.2360,24.6341,956.7410,24.3870
2024/05/09, 17:58, 957.2408,24.6408,956.7452,24.3938
2024/05/09, 17:58, 957.2479,24.6484,956.7358,24.4035
2024/05/09, 17:58, 957.2487,24.6551,956.7554,24.4124
2024/05/09, 17:58, 957.2400,24.6625,956.7555,24.4196
2024/05/09, 17:58, 957.2405,24.6703,956.7544,24.4245
2024/05/09, 17:58, 957.2380,24.6766,956.7733,24.4329
2024/05/09, 17:58, 957.2422,24.6848,956.7658,24.4394
2024/05/09, 17:59, 957.2372,24.6912,956.7575,24.4448
2024/05/09, 17:59, 957.2247,24.6977,956.7438,24.4522
2024/05/09, 17:59, 957.2456,24.7037,956.7394,24.4573
2024/05/09, 17:59, 957.2411,24.7114,956.7361,24.4625
2024/05/09, 17:59, 957.2307,24.7170,956.7408,24.4704
2024/05/09, 17:59, 957.2361,24.7223,956.7562,24.4760
2024/05/09, 17:59, 957.2428,24.7295,956.7631,24.4844
2024/05/09, 17:59, 957.2551,24.7395,956.7712,24.4903
2024/05/09, 17:59, 957.2548,24.7463,956.7661,24.4956
2024/05/09, 17:59, 957.2516,24.7531,956.7670,24.4991
2024/05/09, 17:59, 957.2427,24.7570,956.7810,24.5069
2024/05/09, 17:59, 957.2582,24.7625,956.7838,24.5146
2024/05/09, 18:00, 957.2643,24.7675,956.7829,24.5193
2024/05/09, 18:00, 957.2657,24.7732,956.7834,24.5231
2024/05/09, 18:00, 957.2642,24.7789,956.7846,24.5281
