Data,Hora,Pressao Atmosferica,Temperatura,Altitude Primeira fórmula(S/T),Altitude Segunda fórmula(C/T)
2024/05/07, 10:32,957.4532,38.5262,475.25,514.06
2024/05/07, 10:32,957.454,38.5671,475.24,514.12
2024/05/07, 10:32,957.454,38.6073,475.24,514.19
2024/05/07, 10:32,957.4419,38.6447,475.35,514.36
2024/05/07, 10:32,957.4358,38.6807,475.4,514.48
2024/05/07, 10:32,957.4503,38.7161,475.27,514.4
2024/05/07, 10:32,957.4436,38.751,475.33,514.52
2024/05/07, 10:32,957.4359,38.7852,475.4,514.65
2024/05/07, 10:32,957.432,38.8241,475.43,514.75
2024/05/07, 10:32,957.4227,38.8621,475.51,514.9
2024/05/07, 10:32,957.4144,38.8971,475.59,515.04
2024/05/07, 10:32,957.4407,38.9393,475.36,514.86
2024/05/07, 10:33,957.4339,38.9755,475.42,514.98
2024/05/07, 10:33,957.4208,39.0076,475.53,515.16
2024/05/07, 10:33,957.4322,39.0398,475.43,515.1
2024/05/07, 10:33,957.439,39.0709,475.37,515.09
2024/05/07, 10:33,957.4405,39.1054,475.36,515.13
2024/05/07, 10:33,957.4558,39.144,475.23,515.05
2024/05/07, 10:33,957.4658,39.1758,475.14,515.01
2024/05/07, 10:33,957.4688,39.208,475.11,515.04
2024/05/07, 10:33,957.4705,39.2404,475.1,515.07
2024/05/07, 10:33,957.4624,39.2694,475.17,515.2
2024/05/07, 10:33,957.4658,39.2992,475.14,515.22
2024/05/07, 10:33,957.4718,39.3266,475.09,515.2
2024/05/07, 10:34,957.4455,39.3521,475.32,515.49
2024/05/07, 10:34,957.4304,39.3761,475.45,515.68
2024/05/07, 10:34,957.414,39.3992,475.59,515.87
2024/05/07, 10:34,957.4232,39.4234,475.51,515.82
2024/05/07, 10:34,957.4207,39.4508,475.53,515.89
2024/05/07, 10:34,957.4285,39.4825,475.46,515.87
2024/05/07, 10:34,957.4445,39.5076,475.32,515.76
2024/05/07, 10:34,957.425,39.5342,475.49,515.99
2024/05/07, 10:34,957.4151,39.5605,475.58,516.13
2024/05/07, 10:34,957.4364,39.5876,475.39,515.97
2024/05/07, 10:34,957.4372,39.6164,475.39,516.01
2024/05/07, 10:34,957.4533,39.6474,475.25,515.91
2024/05/07, 10:35,957.4487,39.6747,475.29,516.0
2024/05/07, 10:35,957.4392,39.6995,475.37,516.13
2024/05/07, 10:35,957.4281,39.7221,475.47,516.27
2024/05/07, 10:35,957.4221,39.7477,475.52,516.37
2024/05/07, 10:35,957.4191,39.7744,475.55,516.44
2024/05/07, 10:35,957.4135,39.7976,475.59,516.53
2024/05/07, 10:35,957.4255,39.8222,475.49,516.46
2024/05/07, 10:35,957.4275,39.8473,475.47,516.48
2024/05/07, 10:35,957.4409,39.8726,475.36,516.4
2024/05/07, 10:35,957.4543,39.8962,475.24,516.31
2024/05/07, 10:35,957.449,39.9196,475.29,516.4
2024/05/07, 10:35,957.4451,39.9436,475.32,516.47
2024/05/07, 10:36,957.4432,39.9703,475.34,516.54
2024/05/07, 10:36,957.444,39.9955,475.33,516.57
2024/05/07, 10:36,957.4557,40.0207,475.23,516.5
2024/05/07, 10:36,957.4578,40.0438,475.21,516.52
2024/05/07, 10:36,957.4587,40.0631,475.2,516.54
2024/05/07, 10:36,957.4467,40.0834,475.31,516.69
2024/05/07, 10:36,957.4565,40.1064,475.22,516.63
2024/05/07, 10:36,957.4757,40.1267,475.05,516.49
2024/05/07, 10:36,957.4743,40.1457,475.06,516.53
2024/05/07, 10:36,957.4865,40.1634,474.96,516.44
2024/05/07, 10:36,957.4819,40.1841,475.0,516.52
2024/05/07, 10:36,957.4775,40.2068,475.04,516.6
2024/05/07, 10:37,957.4662,40.2279,475.14,516.74
2024/05/07, 10:37,957.4576,40.2468,475.21,516.86
2024/05/07, 10:37,957.45,40.2667,475.28,516.96
2024/05/07, 10:37,957.4473,40.2862,475.3,517.02
2024/05/07, 10:37,957.4526,40.3071,475.25,517.0
2024/05/07, 10:37,957.4407,40.3306,475.36,517.15
2024/05/07, 10:37,957.4385,40.3548,475.38,517.21
2024/05/07, 10:37,957.4393,40.3832,475.37,517.25
2024/05/07, 10:37,957.4531,40.4162,475.25,517.18
2024/05/07, 10:37,957.4532,40.4462,475.25,517.23
2024/05/07, 10:37,957.454,40.4759,475.24,517.27
2024/05/07, 10:37,957.4512,40.5073,475.27,517.35
2024/05/07, 10:38,957.4562,40.5407,475.22,517.35
2024/05/07, 10:38,957.4422,40.5759,475.34,517.54
2024/05/07, 10:38,957.4363,40.6116,475.4,517.66
2024/05/07, 10:38,957.4312,40.6458,475.44,517.76
2024/05/07, 10:38,957.4197,40.6789,475.54,517.93
2024/05/07, 10:38,957.4291,40.7118,475.46,517.89
2024/05/07, 10:38,957.4472,40.75,475.3,517.78
2024/05/07, 10:38,957.4478,40.7838,475.3,517.83
2024/05/07, 10:38,957.4391,40.8187,475.37,517.97
2024/05/07, 10:38,957.429,40.8502,475.46,518.12
2024/05/07, 10:38,957.4299,40.8819,475.45,518.17
2024/05/07, 10:38,957.4238,40.9173,475.5,518.28
2024/05/07, 10:39,957.4125,40.9525,475.6,518.45
2024/05/07, 10:39,957.4147,40.9843,475.58,518.48
2024/05/07, 10:39,957.4222,41.0183,475.52,518.46
2024/05/07, 10:39,957.4303,41.0532,475.45,518.44
2024/05/07, 10:39,957.4252,41.0832,475.49,518.54
2024/05/07, 10:39,957.427,41.1131,475.48,518.58
2024/05/07, 10:39,957.4219,41.1431,475.52,518.67
2024/05/07, 10:39,957.4451,41.1701,475.32,518.5
2024/05/07, 10:39,957.4436,41.1941,475.33,518.55
2024/05/07, 10:39,957.4346,41.217,475.41,518.67
2024/05/07, 10:39,957.4338,41.2411,475.42,518.72
2024/05/07, 10:39,957.4194,41.2624,475.54,518.89
2024/05/07, 10:40,957.42,41.2814,475.54,518.92
2024/05/07, 10:40,957.4334,41.3001,475.42,518.82
2024/05/07, 10:40,957.439,41.3178,475.37,518.8
2024/05/07, 10:40,957.4382,41.3314,475.38,518.83
2024/05/07, 10:40,957.4457,41.3437,475.31,518.78
2024/05/07, 10:40,957.4528,41.3555,475.25,518.73
2024/05/07, 10:40,957.4647,41.3705,475.15,518.64
2024/05/07, 10:40,957.4495,41.3842,475.28,518.81
2024/05/07, 10:40,957.433,41.3982,475.42,518.99
2024/05/07, 10:40,957.4315,41.4099,475.44,519.02
2024/05/07, 10:40,957.433,41.423,475.42,519.03
2024/05/07, 10:40,957.4302,41.436,475.45,519.08
2024/05/07, 10:41,957.425,41.451,475.49,519.15
2024/05/07, 10:41,957.4207,41.4695,475.53,519.22
2024/05/07, 10:41,957.4344,41.4905,475.41,519.13
2024/05/07, 10:41,957.4269,41.5085,475.48,519.23
2024/05/07, 10:41,957.4355,41.5267,475.4,519.18
2024/05/07, 10:41,957.4423,41.5458,475.34,519.14
2024/05/07, 10:41,957.4146,41.5631,475.58,519.44
2024/05/07, 10:41,957.4183,41.5721,475.55,519.42
2024/05/07, 10:41,957.4107,41.5878,475.62,519.51
2024/05/07, 10:41,957.3912,41.5999,475.79,519.72
2024/05/07, 10:41,957.3929,41.5932,475.77,519.69
2024/05/07, 10:41,957.3856,41.585,475.84,519.75
2024/05/07, 10:42,957.384,41.5753,475.85,519.75
2024/05/07, 10:42,957.3789,41.5648,475.9,519.78
2024/05/07, 10:42,957.3808,41.5534,475.88,519.74
2024/05/07, 10:42,957.3986,41.5585,475.72,519.58
2024/05/07, 10:42,957.3917,41.5697,475.78,519.66
2024/05/07, 10:42,957.4004,41.5814,475.71,519.6
2024/05/07, 10:42,957.4057,41.5919,475.66,519.57
2024/05/07, 10:42,957.3983,41.6019,475.73,519.65
2024/05/07, 10:42,957.3963,41.6127,475.74,519.69
2024/05/07, 10:42,957.3924,41.6241,475.78,519.75
2024/05/07, 10:42,957.3873,41.6378,475.82,519.82
2024/05/07, 10:42,957.3831,41.6563,475.86,519.89
2024/05/07, 10:43,957.3814,41.6782,475.87,519.94
2024/05/07, 10:43,957.3735,41.6955,475.94,520.05
2024/05/07, 10:43,957.3615,41.7123,476.05,520.19
2024/05/07, 10:43,957.3845,41.7315,475.85,520.0
2024/05/07, 10:43,957.387,41.7499,475.83,520.01
2024/05/07, 10:43,957.3918,41.7686,475.78,519.99
2024/05/07, 10:43,957.3917,41.7878,475.78,520.02
2024/05/07, 10:43,957.4079,41.8063,475.64,519.9
2024/05/07, 10:43,957.4027,41.8235,475.69,519.98
2024/05/07, 10:43,957.4036,41.8413,475.68,520.0
2024/05/07, 10:43,957.397,41.86,475.74,520.09
2024/05/07, 10:43,957.3814,41.8793,475.87,520.27
2024/05/07, 10:44,957.3942,41.8976,475.76,520.18
2024/05/07, 10:44,957.4119,41.9156,475.61,520.04
2024/05/07, 10:44,957.4162,41.9349,475.57,520.03
2024/05/07, 10:44,957.4048,41.9538,475.67,520.17
2024/05/07, 10:44,957.4009,41.9737,475.7,520.24
2024/05/07, 10:44,957.3987,41.9927,475.72,520.3
2024/05/07, 10:44,957.4009,42.0131,475.7,520.31
2024/05/07, 10:44,957.4172,42.0396,475.56,520.2
2024/05/07, 10:44,957.4143,42.0605,475.59,520.26
2024/05/07, 10:44,957.4153,42.0815,475.58,520.28
2024/05/07, 10:44,957.42,42.1053,475.54,520.28
2024/05/07, 10:44,957.4172,42.1277,475.56,520.34
2024/05/07, 10:45,957.3917,42.1478,475.78,520.62
2024/05/07, 10:45,957.382,42.1717,475.87,520.75
2024/05/07, 10:45,957.3946,42.1999,475.76,520.68
2024/05/07, 10:45,957.4024,42.223,475.69,520.64
2024/05/07, 10:45,957.4131,42.2462,475.6,520.58
2024/05/07, 10:45,957.4001,42.2689,475.71,520.74
2024/05/07, 10:45,957.4058,42.2916,475.66,520.72
2024/05/07, 10:45,957.4202,42.3159,475.54,520.62
2024/05/07, 10:45,957.4306,42.3368,475.45,520.56
2024/05/07, 10:45,957.4348,42.3564,475.41,520.55
2024/05/07, 10:45,957.4286,42.3757,475.46,520.64
2024/05/07, 10:45,957.4226,42.3944,475.52,520.73
2024/05/07, 10:46,957.4107,42.4127,475.62,520.88
2024/05/07, 10:46,957.4113,42.4285,475.61,520.9
2024/05/07, 10:46,957.4196,42.4434,475.54,520.84
2024/05/07, 10:46,957.4257,42.4601,475.49,520.81
2024/05/07, 10:46,957.4105,42.473,475.62,520.98
2024/05/07, 10:46,957.3942,42.4794,475.76,521.14
2024/05/07, 10:46,957.4255,42.4916,475.49,520.86
2024/05/07, 10:46,957.4105,42.4983,475.62,521.02
2024/05/07, 10:46,957.4204,42.5006,475.53,520.93
2024/05/07, 10:46,957.4208,42.5006,475.53,520.92
2024/05/07, 10:46,957.4249,42.5039,475.5,520.89
2024/05/07, 10:46,957.4201,42.5106,475.54,520.95
2024/05/07, 10:47,957.423,42.5192,475.51,520.93
2024/05/07, 10:47,957.427,42.5276,475.48,520.91
2024/05/07, 10:47,957.4243,42.5365,475.5,520.95
2024/05/07, 10:47,957.4244,42.5458,475.5,520.96
2024/05/07, 10:47,957.4319,42.5516,475.43,520.9
2024/05/07, 10:47,957.4266,42.5548,475.48,520.96
2024/05/07, 10:47,957.439,42.5619,475.37,520.85
2024/05/07, 10:47,957.4442,42.5687,475.33,520.81
2024/05/07, 10:47,957.4451,42.5759,475.32,520.82
2024/05/07, 10:47,957.4336,42.5882,475.42,520.95
2024/05/07, 10:47,957.4408,42.6019,475.36,520.9
2024/05/07, 10:47,957.4365,42.6155,475.39,520.96
2024/05/07, 10:48,957.4353,42.6303,475.4,521.0
2024/05/07, 10:48,957.4332,42.6478,475.42,521.05
2024/05/07, 10:48,957.4442,42.6698,475.33,520.98
2024/05/07, 10:48,957.452,42.6894,475.26,520.94
2024/05/07, 10:48,957.4464,42.7064,475.31,521.02
2024/05/07, 10:48,957.4518,42.7248,475.26,521.0
2024/05/07, 10:48,957.4492,42.7427,475.28,521.05
2024/05/07, 10:48,957.4518,42.7637,475.26,521.06
2024/05/07, 10:48,957.4379,42.781,475.38,521.22
2024/05/07, 10:48,957.4351,42.7974,475.41,521.28
2024/05/07, 10:48,957.4565,42.8153,475.22,521.1
2024/05/07, 10:48,957.4481,42.8321,475.29,521.21
2024/05/07, 10:49,957.4496,42.8496,475.28,521.22
2024/05/07, 10:49,957.4557,42.8669,475.23,521.19
2024/05/07, 10:49,957.4567,42.8849,475.22,521.21
2024/05/07, 10:49,957.4364,42.9002,475.39,521.43
2024/05/07, 10:49,957.4252,42.8967,475.49,521.54
2024/05/07, 10:49,957.4221,42.8978,475.52,521.57
2024/05/07, 10:49,957.4279,42.9027,475.47,521.52
2024/05/07, 10:49,957.4041,42.9063,475.68,521.75
2024/05/07, 10:49,957.4106,42.9007,475.62,521.68
2024/05/07, 10:49,957.4113,42.898,475.61,521.67
2024/05/07, 10:49,957.4288,42.899,475.46,521.5
2024/05/07, 10:49,957.4241,42.9054,475.5,521.56
2024/05/07, 10:50,957.4202,42.9158,475.54,521.61
2024/05/07, 10:50,957.433,42.9285,475.42,521.51
2024/05/07, 10:50,957.4403,42.9395,475.36,521.46
2024/05/07, 10:50,957.4341,42.9512,475.41,521.54
2024/05/07, 10:50,957.4264,42.9594,475.48,521.63
2024/05/07, 10:50,957.4133,42.9651,475.6,521.76
2024/05/07, 10:50,957.4183,42.9707,475.55,521.72
2024/05/07, 10:50,957.4128,42.9767,475.6,521.79
2024/05/07, 10:50,957.414,42.981,475.59,521.78
2024/05/07, 10:50,957.4154,42.9882,475.58,521.78
2024/05/07, 10:50,957.4006,42.9932,475.71,521.93
2024/05/07, 10:50,957.3885,42.9983,475.81,522.05
2024/05/07, 10:51,957.3779,43.0035,475.9,522.16
2024/05/07, 10:51,957.3771,43.0083,475.91,522.18
2024/05/07, 10:51,957.3681,43.014,475.99,522.28
2024/05/07, 10:51,957.3727,43.0191,475.95,522.24
2024/05/07, 10:51,957.3675,43.0236,476.0,522.3
2024/05/07, 10:51,957.3472,43.0304,476.17,522.5
2024/05/07, 10:51,957.3445,43.0387,476.2,522.54
2024/05/07, 10:51,957.3488,43.0471,476.16,522.51
2024/05/07, 10:51,957.3547,43.0577,476.11,522.48
2024/05/07, 10:51,957.3538,43.0673,476.11,522.5
2024/05/07, 10:51,957.3502,43.0763,476.15,522.55
2024/05/07, 10:51,957.3439,43.0886,476.2,522.63
2024/05/07, 10:52,957.3446,43.0995,476.2,522.64
2024/05/07, 10:52,957.3345,43.1112,476.28,522.76
2024/05/07, 10:52,957.3322,43.1228,476.3,522.8
2024/05/07, 10:52,957.3335,43.1342,476.29,522.8
2024/05/07, 10:52,957.3417,43.1462,476.22,522.75
2024/05/07, 10:52,957.3333,43.1593,476.29,522.85
2024/05/07, 10:52,957.3331,43.1738,476.3,522.87
2024/05/07, 10:52,957.3403,43.1855,476.23,522.82
2024/05/07, 10:52,957.3463,43.1964,476.18,522.79
2024/05/07, 10:52,957.331,43.2066,476.31,522.95
2024/05/07, 10:52,957.3542,43.2183,476.11,522.75
2024/05/07, 10:52,957.3393,43.2282,476.24,522.9
2024/05/07, 10:53,957.319,43.239,476.42,523.12
2024/05/07, 10:53,957.3196,43.2502,476.41,523.13
2024/05/07, 10:53,957.2937,43.2595,476.64,523.39
2024/05/07, 10:53,957.2986,43.2665,476.6,523.36
2024/05/07, 10:53,957.2712,43.2708,476.83,523.63
2024/05/07, 10:53,957.2699,43.2758,476.85,523.65
2024/05/07, 10:53,957.2687,43.2813,476.86,523.67
2024/05/07, 10:53,957.2562,43.2861,476.97,523.8
2024/05/07, 10:53,957.2561,43.2907,476.97,523.8
2024/05/07, 10:53,957.2676,43.2952,476.87,523.7
2024/05/07, 10:53,957.2582,43.3019,476.95,523.8
2024/05/07, 10:53,957.2607,43.3095,476.93,523.79
2024/05/07, 10:54,957.2773,43.3169,476.78,523.64
2024/05/07, 10:54,957.2845,43.3259,476.72,523.59
2024/05/07, 10:54,957.2905,43.3271,476.67,523.54
2024/05/07, 10:54,957.2735,43.3251,476.81,523.69
2024/05/07, 10:54,957.2478,43.3091,477.04,523.91
2024/05/07, 10:54,957.2277,43.2791,477.21,524.06
2024/05/07, 10:54,957.2446,43.25,477.07,523.85
2024/05/07, 10:54,957.2438,43.2203,477.07,523.81
2024/05/07, 10:54,957.2519,43.1884,477.0,523.68
2024/05/07, 10:54,957.2715,43.1545,476.83,523.43
2024/05/07, 10:54,957.2665,43.1177,476.88,523.42
2024/05/07, 10:54,957.2678,43.0811,476.86,523.35
2024/05/07, 10:55,957.2697,43.0439,476.85,523.27
2024/05/07, 10:55,957.2793,43.0224,476.76,523.14
2024/05/07, 10:55,957.2822,43.0155,476.74,523.1
2024/05/07, 10:55,957.279,43.0131,476.77,523.13
2024/05/07, 10:55,957.2703,43.0123,476.84,523.21
2024/05/07, 10:55,957.264,43.0141,476.9,523.27
2024/05/07, 10:55,957.262,43.0173,476.92,523.3
2024/05/07, 10:55,957.2361,43.0207,477.14,523.55
2024/05/07, 10:55,957.233,43.0232,477.17,523.58
2024/05/07, 10:55,957.2258,43.0242,477.23,523.65
2024/05/07, 10:55,957.2063,43.0266,477.4,523.84
2024/05/07, 10:55,957.2068,43.0326,477.4,523.85
2024/05/07, 10:56,957.2006,43.0403,477.45,523.92
2024/05/07, 10:56,957.2037,43.0492,477.42,523.91
2024/05/07, 10:56,957.2092,43.0564,477.38,523.87
2024/05/07, 10:56,957.21,43.063,477.37,523.87
2024/05/07, 10:56,957.2206,43.0719,477.28,523.78
2024/05/07, 10:56,957.2361,43.079,477.14,523.65
2024/05/07, 10:56,957.2464,43.0879,477.05,523.56
2024/05/07, 10:56,957.2659,43.0985,476.88,523.39
2024/05/07, 10:56,957.2704,43.1096,476.84,523.37
2024/05/07, 10:56,957.2531,43.1185,476.99,523.55
2024/05/07, 10:56,957.2502,43.1306,477.02,523.6
2024/05/07, 10:56,957.2537,43.1414,476.99,523.58
2024/05/07, 10:57,957.2457,43.1497,477.06,523.67
2024/05/07, 10:57,957.2238,43.1568,477.25,523.89
2024/05/07, 10:57,957.217,43.1658,477.31,523.97
2024/05/07, 10:57,957.223,43.1794,477.26,523.94
2024/05/07, 10:57,957.2329,43.1935,477.17,523.87
2024/05/07, 10:57,957.2134,43.2087,477.34,524.08
2024/05/07, 10:57,957.2201,43.2234,477.28,524.04
2024/05/07, 10:57,957.2205,43.2363,477.28,524.06
2024/05/07, 10:57,957.2184,43.2508,477.3,524.1
2024/05/07, 10:57,957.2311,43.2672,477.18,524.0
2024/05/07, 10:57,957.2313,43.2848,477.18,524.03
2024/05/07, 10:57,957.2297,43.3052,477.2,524.08
2024/05/07, 10:58,957.247,43.3224,477.05,523.94
2024/05/07, 10:58,957.2504,43.3355,477.02,523.93
2024/05/07, 10:58,957.2498,43.3497,477.02,523.96
2024/05/07, 10:58,957.2599,43.3657,476.93,523.89
2024/05/07, 10:58,957.2709,43.3798,476.84,523.81
2024/05/07, 10:58,957.2636,43.395,476.9,523.91
2024/05/07, 10:58,957.2519,43.4073,477.0,524.04
2024/05/07, 10:58,957.2449,43.4222,477.06,524.13
2024/05/07, 10:58,957.2531,43.4384,476.99,524.08
2024/05/07, 10:58,957.2559,43.4584,476.97,524.08
2024/05/07, 10:58,957.2455,43.4756,477.06,524.21
2024/05/07, 10:58,957.2452,43.4904,477.06,524.24
2024/05/07, 10:59,957.2437,43.5022,477.07,524.27
2024/05/07, 10:59,957.2403,43.5158,477.1,524.33
2024/05/07, 10:59,957.2324,43.5302,477.17,524.43
2024/05/07, 10:59,957.2429,43.546,477.08,524.35
2024/05/07, 10:59,957.236,43.5619,477.14,524.45
2024/05/07, 10:59,957.2407,43.5822,477.1,524.43
2024/05/07, 10:59,957.2408,43.6023,477.1,524.47
2024/05/07, 10:59,957.2502,43.6232,477.02,524.41
2024/05/07, 10:59,957.2636,43.6447,476.9,524.32
2024/05/07, 10:59,957.2523,43.6623,477.0,524.46
2024/05/07, 10:59,957.2472,43.6784,477.04,524.53
2024/05/07, 10:59,957.2424,43.6984,477.09,524.61
2024/05/07, 11:00,957.2444,43.7177,477.07,524.62
2024/05/07, 11:00,957.2579,43.7415,476.95,524.53
2024/05/07, 11:00,957.2486,43.7651,477.03,524.66
2024/05/07, 11:00,957.2411,43.7917,477.1,524.78
2024/05/07, 11:00,957.231,43.8121,477.19,524.91
2024/05/07, 11:00,957.238,43.8299,477.12,524.87
2024/05/07, 11:00,957.2394,43.845,477.11,524.88
2024/05/07, 11:00,957.2391,43.8557,477.11,524.9
2024/05/07, 11:00,957.2205,43.8642,477.28,525.1
2024/05/07, 11:00,957.2184,43.8703,477.3,525.13
2024/05/07, 11:00,957.2167,43.8734,477.31,525.15
2024/05/07, 11:00,957.2276,43.8729,477.22,525.04
2024/05/07, 11:01,957.231,43.8714,477.19,525.01
2024/05/07, 11:01,957.2333,43.8683,477.17,524.98
2024/05/07, 11:01,957.2231,43.862,477.25,525.07
2024/05/07, 11:01,957.2192,43.8553,477.29,525.09
2024/05/07, 11:01,957.228,43.8449,477.21,524.99
2024/05/07, 11:01,957.2317,43.8319,477.18,524.93
2024/05/07, 11:01,957.2432,43.8185,477.08,524.8
2024/05/07, 11:01,957.2539,43.8057,476.99,524.68
2024/05/07, 11:01,957.2629,43.79,476.91,524.57
2024/05/07, 11:01,957.2631,43.7738,476.91,524.54
2024/05/07, 11:01,957.2565,43.7568,476.96,524.57
2024/05/07, 11:01,957.2609,43.7418,476.92,524.51
2024/05/07, 11:02,957.2633,43.7243,476.9,524.45
2024/05/07, 11:02,957.2568,43.7077,476.96,524.49
2024/05/07, 11:02,957.2545,43.6899,476.98,524.48
2024/05/07, 11:02,957.2478,43.6729,477.04,524.52
2024/05/07, 11:02,957.2556,43.656,476.97,524.41
2024/05/07, 11:02,957.2538,43.6383,476.99,524.4
2024/05/07, 11:02,957.2444,43.6215,477.07,524.46
2024/05/07, 11:02,957.2488,43.6048,477.03,524.39
2024/05/07, 11:02,957.2402,43.587,477.11,524.45
2024/05/07, 11:02,957.2421,43.5691,477.09,524.4
2024/05/07, 11:02,957.2385,43.5566,477.12,524.41
2024/05/07, 11:03,957.2195,43.5464,477.29,524.58
2024/05/07, 11:03,957.2179,43.5385,477.3,524.58
2024/05/07, 11:03,957.2227,43.5293,477.26,524.52
2024/05/07, 11:03,957.2128,43.5209,477.34,524.6
2024/05/07, 11:03,957.1956,43.5153,477.49,524.76
2024/05/07, 11:03,957.2007,43.5104,477.45,524.7
2024/05/07, 11:03,957.1838,43.5033,477.6,524.85
2024/05/07, 11:03,957.1937,43.4962,477.51,524.74
2024/05/07, 11:03,957.2048,43.4935,477.41,524.63
2024/05/07, 11:03,957.2173,43.488,477.3,524.5
2024/05/07, 11:03,957.2311,43.482,477.18,524.36
2024/05/07, 11:03,957.2292,43.473,477.2,524.36
2024/05/07, 11:04,957.235,43.4636,477.15,524.29
2024/05/07, 11:04,957.2255,43.4523,477.23,524.37
2024/05/07, 11:04,957.2063,43.438,477.4,524.53
2024/05/07, 11:04,957.1945,43.425,477.5,524.62
2024/05/07, 11:04,957.2181,43.4107,477.3,524.37
2024/05/07, 11:04,957.2271,43.393,477.22,524.25
2024/05/07, 11:04,957.2369,43.3734,477.13,524.13
2024/05/07, 11:04,957.2225,43.3507,477.26,524.23
2024/05/07, 11:04,957.228,43.3294,477.21,524.14
2024/05/07, 11:04,957.223,43.3064,477.26,524.15
2024/05/07, 11:04,957.2101,43.2794,477.37,524.23
2024/05/07, 11:04,957.2202,43.2544,477.28,524.09
2024/05/07, 11:05,957.2206,43.2302,477.28,524.04
2024/05/07, 11:05,957.229,43.2081,477.2,523.93
2024/05/07, 11:05,957.2391,43.1854,477.11,523.79
2024/05/07, 11:05,957.2324,43.1632,477.17,523.82
2024/05/07, 11:05,957.2347,43.1393,477.15,523.76
2024/05/07, 11:05,957.2336,43.1152,477.16,523.73
2024/05/07, 11:05,957.2258,43.0924,477.23,523.77
2024/05/07, 11:05,957.2274,43.0663,477.22,523.71
2024/05/07, 11:05,957.2205,43.0415,477.28,523.73
2024/05/07, 11:05,957.2249,43.0136,477.24,523.64
2024/05/07, 11:05,957.2291,42.9865,477.2,523.56
2024/05/07, 11:05,957.2399,42.9588,477.11,523.41
2024/05/07, 11:06,957.2519,42.9262,477.0,523.24
2024/05/07, 11:06,957.2575,42.8976,476.95,523.14
2024/05/07, 11:06,957.254,42.8688,476.98,523.13
2024/05/07, 11:06,957.2503,42.8391,477.02,523.11
2024/05/07, 11:06,957.2363,42.8107,477.14,523.2
2024/05/07, 11:06,957.2346,42.7828,477.15,523.17
2024/05/07, 11:06,957.2402,42.7532,477.11,523.07
2024/05/07, 11:06,957.2498,42.721,477.02,522.92
2024/05/07, 11:06,957.2357,42.6917,477.14,523.01
2024/05/07, 11:06,957.2244,42.6639,477.24,523.07
2024/05/07, 11:06,957.2184,42.6319,477.3,523.07
2024/05/07, 11:06,957.1953,42.6038,477.5,523.25
2024/05/07, 11:07,957.1887,42.5776,477.55,523.27
2024/05/07, 11:07,957.182,42.5526,477.61,523.29
2024/05/07, 11:07,957.1738,42.5271,477.68,523.33
2024/05/07, 11:07,957.1642,42.5013,477.77,523.38
2024/05/07, 11:07,957.1582,42.4771,477.82,523.39
2024/05/07, 11:07,957.1741,42.4546,477.68,523.2
2024/05/07, 11:07,957.1817,42.4312,477.62,523.09
2024/05/07, 11:07,957.1816,42.4061,477.62,523.05
2024/05/07, 11:07,957.1813,42.3839,477.62,523.02
2024/05/07, 11:07,957.1903,42.3621,477.54,522.9
2024/05/07, 11:07,957.1965,42.3407,477.49,522.8
2024/05/07, 11:07,957.188,42.3196,477.56,522.85
2024/05/07, 11:08,957.1791,42.2945,477.64,522.89
2024/05/07, 11:08,957.1774,42.2753,477.65,522.87
2024/05/07, 11:08,957.1922,42.2576,477.52,522.7
2024/05/07, 11:08,957.1887,42.2393,477.55,522.71
2024/05/07, 11:08,957.1892,42.2197,477.55,522.67
2024/05/07, 11:08,957.1913,42.1986,477.53,522.61
2024/05/07, 11:08,957.1833,42.1779,477.6,522.66
2024/05/07, 11:08,957.1643,42.1556,477.77,522.8
2024/05/07, 11:08,957.1555,42.1368,477.84,522.85
2024/05/07, 11:08,957.1605,42.1182,477.8,522.78
2024/05/07, 11:08,957.1579,42.0988,477.82,522.77
2024/05/07, 11:08,957.154,42.0778,477.86,522.77
2024/05/07, 11:09,957.1556,42.0578,477.84,522.72
2024/05/07, 11:09,957.1772,42.0417,477.65,522.49
2024/05/07, 11:09,957.1841,42.0264,477.59,522.4
2024/05/07, 11:09,957.1886,42.0168,477.56,522.34
2024/05/07, 11:09,957.1895,42.014,477.55,522.33
2024/05/07, 11:09,957.2078,42.0162,477.39,522.16
2024/05/07, 11:09,957.2178,42.0229,477.3,522.07
2024/05/07, 11:09,957.2232,42.0289,477.25,522.03
2024/05/07, 11:09,957.2247,42.0322,477.24,522.02
2024/05/07, 11:09,957.2145,42.0372,477.33,522.13
2024/05/07, 11:09,957.2042,42.0449,477.42,522.24
2024/05/07, 11:09,957.1866,42.0505,477.57,522.41
2024/05/07, 11:10,957.1786,42.0523,477.64,522.49
2024/05/07, 11:10,957.1763,42.0541,477.66,522.52
2024/05/07, 11:10,957.1743,42.0542,477.68,522.54
2024/05/07, 11:10,957.1475,42.0545,477.91,522.79
2024/05/07, 11:10,957.1532,42.0554,477.86,522.74
